date,generacion_GWh,capacidad_efectiva_neta_mv,str_date
2018-10-21,171.975,17305.528,2018 octubre 21
2018-10-22,194.037,17302.028,2018 octubre 22
2018-10-23,197.098,17302.028,2018 octubre 23
2018-10-24,197.786,17302.028,2018 octubre 24
2018-10-25,201.847,17302.028,2018 octubre 25
2018-10-26,202.667,17302.028,2018 octubre 26
2018-10-27,194.406,17302.028,2018 octubre 27
2018-10-28,176.031,17302.028,2018 octubre 28
2018-10-29,199.353,17302.028,2018 octubre 29
2018-10-30,202.7,17302.028,2018 octubre 30
2018-10-31,201.993,17302.028,2018 octubre 31
2018-11-01,203.654,17302.028,2018 noviembre 01
2018-11-02,199.091,17302.028,2018 noviembre 02
2018-11-03,189.427,17302.028,2018 noviembre 03
2018-11-04,170.07,17310.328,2018 noviembre 04
2018-11-05,171.547,17310.328,2018 noviembre 05
2018-11-06,196.367,17310.328,2018 noviembre 06
2018-11-07,200.951,17310.328,2018 noviembre 07
2018-11-08,204.286,17310.328,2018 noviembre 08
2018-11-09,201.688,17310.328,2018 noviembre 09
2018-11-10,193.599,17310.328,2018 noviembre 10
2018-11-11,174.712,17310.328,2018 noviembre 11
2018-11-12,178.292,17310.328,2018 noviembre 12
2018-11-13,201.019,17310.328,2018 noviembre 13
2018-11-14,201.492,17310.328,2018 noviembre 14
2018-11-15,204.249,17310.328,2018 noviembre 15
2018-11-16,206.233,17310.328,2018 noviembre 16
2018-11-17,196.564,17310.328,2018 noviembre 17
2018-11-18,178.043,17310.328,2018 noviembre 18
2018-11-19,201.897,17310.328,2018 noviembre 19
2018-11-20,204.485,17310.328,2018 noviembre 20
2018-11-21,203.652,17310.328,2018 noviembre 21
2018-11-22,205.099,17310.328,2018 noviembre 22
2018-11-23,202.943,17310.328,2018 noviembre 23
2018-11-24,193.705,17377.328,2018 noviembre 24
2018-11-25,174.774,17377.328,2018 noviembre 25
2018-11-26,200.984,17377.328,2018 noviembre 26
2018-11-27,199.673,17377.328,2018 noviembre 27
2018-11-28,199.445,17377.328,2018 noviembre 28
2018-11-29,200.528,17393.388,2018 noviembre 29
2018-11-30,200.903,17393.388,2018 noviembre 30
2018-12-01,190.008,17393.388,2018 diciembre 01
2018-12-02,172.467,17393.388,2018 diciembre 02
2018-12-03,199.102,17393.388,2018 diciembre 03
2018-12-04,201.164,17393.388,2018 diciembre 04
2018-12-05,199.766,17393.388,2018 diciembre 05
2018-12-06,199.183,17393.388,2018 diciembre 06
2018-12-07,197.804,17393.388,2018 diciembre 07
2018-12-08,179.882,17393.388,2018 diciembre 08
2018-12-09,174.804,17393.388,2018 diciembre 09
2018-12-10,200.626,17393.388,2018 diciembre 10
2018-12-11,204.261,17393.188,2018 diciembre 11
2018-12-12,203.91,17393.188,2018 diciembre 12
2018-12-13,204.548,17393.188,2018 diciembre 13
2018-12-14,202.107,17393.188,2018 diciembre 14
2018-12-15,190.289,17393.188,2018 diciembre 15
2018-12-16,173.607,17393.188,2018 diciembre 16
2018-12-17,196.917,17392.288,2018 diciembre 17
2018-12-18,200.08,17392.288,2018 diciembre 18
2018-12-19,199.613,17392.288,2018 diciembre 19
2018-12-20,197.66,17392.288,2018 diciembre 20
2018-12-21,196.711,17392.288,2018 diciembre 21
2018-12-22,185.254,17392.288,2018 diciembre 22
2018-12-23,168.979,17392.288,2018 diciembre 23
2018-12-24,171.046,17401.988,2018 diciembre 24
2018-12-25,153.453,17401.988,2018 diciembre 25
2018-12-26,182.975,17401.988,2018 diciembre 26
2018-12-27,189.732,17401.988,2018 diciembre 27
2018-12-28,190.586,17401.988,2018 diciembre 28
2018-12-29,179.283,17401.988,2018 diciembre 29
2018-12-30,164.978,17401.988,2018 diciembre 30
2018-12-31,163.379,17392.288,2018 diciembre 31
2019-01-01,144.367,17392.288,2019 enero 01
2019-01-02,174.987,17392.288,2019 enero 02
2019-01-03,185.499,17392.288,2019 enero 03
2019-01-04,189.631,17392.288,2019 enero 04
2019-01-05,181.494,17392.288,2019 enero 05
2019-01-06,164.71,17392.288,2019 enero 06
2019-01-07,166.07,17392.288,2019 enero 07
2019-01-08,187.271,17392.288,2019 enero 08
2019-01-09,185.386,17392.288,2019 enero 09
2019-01-10,185.251,17392.288,2019 enero 10
2019-01-11,189.884,17392.288,2019 enero 11
2019-01-12,181.144,17392.288,2019 enero 12
2019-01-13,167.654,17392.288,2019 enero 13
2019-01-14,188.369,17387.288,2019 enero 14
2019-01-15,192.163,17387.288,2019 enero 15
2019-01-16,194.853,17387.288,2019 enero 16
2019-01-17,196.64,17387.288,2019 enero 17
2019-01-18,196.525,17387.288,2019 enero 18
2019-01-19,184.219,17387.288,2019 enero 19
2019-01-20,164.077,17387.288,2019 enero 20
2019-01-21,190.911,17387.288,2019 enero 21
2019-01-22,191.373,17387.288,2019 enero 22
2019-01-23,192.068,17387.288,2019 enero 23
2019-01-24,195.298,17387.288,2019 enero 24
2019-01-25,196.989,17387.288,2019 enero 25
2019-01-26,186.547,17387.288,2019 enero 26
2019-01-27,168.69,17387.288,2019 enero 27
2019-01-28,191.856,17387.288,2019 enero 28
2019-01-29,193.506,17387.288,2019 enero 29
2019-01-30,193.993,17387.288,2019 enero 30
2019-01-31,194.224,17387.288,2019 enero 31
2019-02-01,193.072,17398.788,2019 febrero 01
2019-02-02,183.662,17398.788,2019 febrero 02
2019-02-03,165.546,17398.788,2019 febrero 03
2019-02-04,193.099,17398.788,2019 febrero 04
2019-02-05,197.074,17398.788,2019 febrero 05
2019-02-06,197.198,17398.788,2019 febrero 06
2019-02-07,197.387,17398.788,2019 febrero 07
2019-02-08,194.651,17398.788,2019 febrero 08
2019-02-09,184.432,17398.788,2019 febrero 09
2019-02-10,165.438,17398.788,2019 febrero 10
2019-02-11,193.009,17398.788,2019 febrero 11
2019-02-12,195.509,17402.788,2019 febrero 12
2019-02-13,197.807,17402.788,2019 febrero 13
2019-02-14,198.435,17402.788,2019 febrero 14
2019-02-15,200.007,17402.788,2019 febrero 15
2019-02-16,189.755,17402.788,2019 febrero 16
2019-02-17,169.839,17402.788,2019 febrero 17
2019-02-18,193.29,17402.788,2019 febrero 18
2019-02-19,193.11,17402.788,2019 febrero 19
2019-02-20,191.57,17402.788,2019 febrero 20
2019-02-21,192.989,17402.788,2019 febrero 21
2019-02-22,195.147,17402.788,2019 febrero 22
2019-02-23,186.184,17402.788,2019 febrero 23
2019-02-24,165.44,17402.788,2019 febrero 24
2019-02-25,189.776,17402.788,2019 febrero 25
2019-02-26,192.466,17402.788,2019 febrero 26
2019-02-27,193.799,17402.788,2019 febrero 27
2019-02-28,194.523,17402.788,2019 febrero 28
2019-03-01,195.157,17402.788,2019 marzo 01
2019-03-02,183.253,17402.788,2019 marzo 02
2019-03-03,166.506,17402.788,2019 marzo 03
2019-03-04,191.142,17402.788,2019 marzo 04
2019-03-05,193.437,17410.128,2019 marzo 05
2019-03-06,196.402,17410.128,2019 marzo 06
2019-03-07,195.011,17410.128,2019 marzo 07
2019-03-08,197.061,17410.128,2019 marzo 08
2019-03-09,187.223,17410.128,2019 marzo 09
2019-03-10,166.936,17410.128,2019 marzo 10
2019-03-11,189.27,17410.128,2019 marzo 11
2019-03-12,191.793,17410.128,2019 marzo 12
2019-03-13,192.92,17410.128,2019 marzo 13
2019-03-14,194.066,17416.128,2019 marzo 14
2019-03-15,194.475,17416.128,2019 marzo 15
2019-03-16,185.58,17416.128,2019 marzo 16
2019-03-17,166.48,17416.128,2019 marzo 17
2019-03-18,190.911,17416.128,2019 marzo 18
2019-03-19,190.8,17416.128,2019 marzo 19
2019-03-20,193.611,17416.128,2019 marzo 20
2019-03-21,193.421,17416.128,2019 marzo 21
2019-03-22,192.701,17416.128,2019 marzo 22
2019-03-23,182.747,17416.128,2019 marzo 23
2019-03-24,168.283,17416.128,2019 marzo 24
2019-03-25,169.33,17416.128,2019 marzo 25
2019-03-26,194.913,17416.128,2019 marzo 26
2019-03-27,196.541,17416.128,2019 marzo 27
2019-03-28,197.992,17416.128,2019 marzo 28
2019-03-29,192.45,17416.128,2019 marzo 29
2019-03-30,184.691,17416.128,2019 marzo 30
2019-03-31,168.292,17416.128,2019 marzo 31
2019-04-01,189.227,17416.128,2019 abril 01
2019-04-02,191.167,17416.128,2019 abril 02
2019-04-03,193.094,17416.128,2019 abril 03
2019-04-04,195.926,17416.128,2019 abril 04
2019-04-05,195.797,17420.928,2019 abril 05
2019-04-06,189.057,17420.928,2019 abril 06
2019-04-07,171.15,17420.928,2019 abril 07
2019-04-08,194.275,17420.928,2019 abril 08
2019-04-09,197.752,17420.928,2019 abril 09
2019-04-10,199.022,17420.928,2019 abril 10
2019-04-11,201.265,17420.928,2019 abril 11
2019-04-12,202.212,17420.928,2019 abril 12
2019-04-13,191.841,17420.928,2019 abril 13
2019-04-14,177.423,17420.928,2019 abril 14
2019-04-15,196.651,17420.928,2019 abril 15
2019-04-16,195.983,17420.928,2019 abril 16
2019-04-17,194.599,17420.928,2019 abril 17
2019-04-18,167.59,17420.928,2019 abril 18
2019-04-19,158.39,17420.928,2019 abril 19
2019-04-20,166.767,17420.928,2019 abril 20
2019-04-21,163.118,17420.928,2019 abril 21
2019-04-22,187.005,17420.928,2019 abril 22
2019-04-23,193.451,17420.928,2019 abril 23
2019-04-24,196.558,17420.928,2019 abril 24
2019-04-25,196.739,17420.928,2019 abril 25
2019-04-26,199.872,17420.928,2019 abril 26
2019-04-27,191.876,17420.928,2019 abril 27
2019-04-28,172.73,17420.928,2019 abril 28
2019-04-29,197.122,17420.928,2019 abril 29
2019-04-30,199.715,17420.928,2019 abril 30
2019-05-01,182.984,17420.928,2019 mayo 01
2019-05-02,200.514,17420.928,2019 mayo 02
2019-05-03,202.945,17420.928,2019 mayo 03
2019-05-04,191.875,17420.928,2019 mayo 04
2019-05-05,172.731,17420.928,2019 mayo 05
2019-05-06,201.415,17420.928,2019 mayo 06
2019-05-07,202.758,17420.928,2019 mayo 07
2019-05-08,197.654,17420.928,2019 mayo 08
2019-05-09,192.996,17420.928,2019 mayo 09
2019-05-10,190.6,17420.928,2019 mayo 10
2019-05-11,183.285,17420.928,2019 mayo 11
2019-05-12,164.767,17420.928,2019 mayo 12
2019-05-13,196.214,17420.928,2019 mayo 13
2019-05-14,202.175,17420.928,2019 mayo 14
2019-05-15,196.471,17420.928,2019 mayo 15
2019-05-16,197.504,17420.928,2019 mayo 16
2019-05-17,198.539,17420.928,2019 mayo 17
2019-05-18,189.966,17420.928,2019 mayo 18
2019-05-19,169.816,17420.928,2019 mayo 19
2019-05-20,193.12,17420.928,2019 mayo 20
2019-05-21,192.74,17420.928,2019 mayo 21
2019-05-22,199.557,17420.928,2019 mayo 22
2019-05-23,193.446,17420.928,2019 mayo 23
2019-05-24,198.837,17420.928,2019 mayo 24
2019-05-25,182.953,17420.928,2019 mayo 25
2019-05-26,166.07,17420.928,2019 mayo 26
2019-05-27,189.803,17420.928,2019 mayo 27
2019-05-28,195.331,17420.928,2019 mayo 28
2019-05-29,194.982,17420.928,2019 mayo 29
2019-05-30,195.489,17420.928,2019 mayo 30
2019-05-31,192.005,17420.928,2019 mayo 31
2019-06-01,181.165,17420.928,2019 junio 01
2019-06-02,164.486,17420.928,2019 junio 02
2019-06-03,173.44,17420.928,2019 junio 03
2019-06-04,199.686,17420.928,2019 junio 04
2019-06-05,202.195,17420.928,2019 junio 05
2019-06-06,196.835,17424.128,2019 junio 06
2019-06-07,193.082,17424.128,2019 junio 07
2019-06-08,187.111,17424.128,2019 junio 08
2019-06-09,175.74,17424.128,2019 junio 09
2019-06-10,195.153,17424.128,2019 junio 10
2019-06-11,197.787,17437.128,2019 junio 11
2019-06-12,197.709,17437.128,2019 junio 12
2019-06-13,203.465,17437.128,2019 junio 13
2019-06-14,203.313,17437.128,2019 junio 14
2019-06-15,194.775,17437.128,2019 junio 15
2019-06-16,173.871,17437.128,2019 junio 16
2019-06-17,199.328,17437.128,2019 junio 17
2019-06-18,205.267,17437.128,2019 junio 18
2019-06-19,205.343,17437.128,2019 junio 19
2019-06-20,204.821,17437.128,2019 junio 20
2019-06-21,209.385,17437.128,2019 junio 21
2019-06-22,192.273,17437.128,2019 junio 22
2019-06-23,176.079,17437.128,2019 junio 23
2019-06-24,174.539,17437.128,2019 junio 24
2019-06-25,191.156,17437.128,2019 junio 25
2019-06-26,199.862,17437.128,2019 junio 26
2019-06-27,202.911,17437.128,2019 junio 27
2019-06-28,200.495,17437.128,2019 junio 28
2019-06-29,188.07,17437.128,2019 junio 29
2019-06-30,167.529,17437.128,2019 junio 30
2019-07-01,168.116,17437.128,2019 julio 01
2019-07-02,196.344,17437.128,2019 julio 02
2019-07-03,202.642,17437.128,2019 julio 03
2019-07-04,203.377,17437.128,2019 julio 04
2019-07-05,205.433,17437.128,2019 julio 05
2019-07-06,195.508,17437.128,2019 julio 06
2019-07-07,177.876,17437.128,2019 julio 07
2019-07-08,194.527,17437.128,2019 julio 08
2019-07-09,194.023,17438.128,2019 julio 09
2019-07-10,198.975,17438.128,2019 julio 10
2019-07-11,198.981,17438.128,2019 julio 11
2019-07-12,200.044,17438.128,2019 julio 12
2019-07-13,188.546,17438.128,2019 julio 13
2019-07-14,170.877,17438.128,2019 julio 14
2019-07-15,198.021,17438.128,2019 julio 15
2019-07-16,196.868,17438.128,2019 julio 16
2019-07-17,201.105,17438.128,2019 julio 17
2019-07-18,204.572,17438.128,2019 julio 18
2019-07-19,201.892,17438.128,2019 julio 19
2019-07-20,181.492,17438.128,2019 julio 20
2019-07-21,171.99,17438.128,2019 julio 21
2019-07-22,200.59,17438.128,2019 julio 22
2019-07-23,199.141,17438.128,2019 julio 23
2019-07-24,202.886,17438.128,2019 julio 24
2019-07-25,203.851,17438.128,2019 julio 25
2019-07-26,201.879,17438.128,2019 julio 26
2019-07-27,190.915,17438.128,2019 julio 27
2019-07-28,174.221,17438.128,2019 julio 28
2019-07-29,201.959,17438.128,2019 julio 29
2019-07-30,203.854,17438.128,2019 julio 30
2019-07-31,204.062,17438.128,2019 julio 31
2019-08-01,203.714,17438.128,2019 agosto 01
2019-08-02,202.884,17438.128,2019 agosto 02
2019-08-03,190.359,17438.128,2019 agosto 03
2019-08-04,172.208,17438.128,2019 agosto 04
2019-08-05,198.723,17438.128,2019 agosto 05
2019-08-06,199.068,17438.128,2019 agosto 06
2019-08-07,182.156,17438.128,2019 agosto 07
2019-08-08,202.513,17438.128,2019 agosto 08
2019-08-09,204.888,17438.128,2019 agosto 09
2019-08-10,196.065,17438.128,2019 agosto 10
2019-08-11,178.494,17438.128,2019 agosto 11
2019-08-12,205.538,17438.128,2019 agosto 12
2019-08-13,206.343,17438.128,2019 agosto 13
2019-08-14,201.972,17438.128,2019 agosto 14
2019-08-15,198.909,17438.128,2019 agosto 15
2019-08-16,194.647,17438.128,2019 agosto 16
2019-08-17,184.513,17438.128,2019 agosto 17
2019-08-18,174.583,17438.128,2019 agosto 18
2019-08-19,178.648,17438.128,2019 agosto 19
2019-08-20,198.871,17438.128,2019 agosto 20
2019-08-21,204.869,17438.128,2019 agosto 21
2019-08-22,209.248,17438.128,2019 agosto 22
2019-08-23,207.331,17438.128,2019 agosto 23
2019-08-24,199.005,17438.128,2019 agosto 24
2019-08-25,177.1,17438.128,2019 agosto 25
2019-08-26,203.336,17438.128,2019 agosto 26
2019-08-27,207.921,17493.128,2019 agosto 27
2019-08-28,207.594,17493.128,2019 agosto 28
2019-08-29,205.926,17493.128,2019 agosto 29
2019-08-30,205.782,17493.128,2019 agosto 30
2019-08-31,195.591,17493.128,2019 agosto 31
2019-09-01,174.584,17493.128,2019 septiembre 01
2019-09-02,196.769,17493.128,2019 septiembre 02
2019-09-03,200.792,17493.128,2019 septiembre 03
2019-09-04,203.646,17493.128,2019 septiembre 04
2019-09-05,204.873,17493.128,2019 septiembre 05
2019-09-06,203.419,17493.128,2019 septiembre 06
2019-09-07,196.284,17493.128,2019 septiembre 07
2019-09-08,174.854,17493.128,2019 septiembre 08
2019-09-09,204.797,17493.128,2019 septiembre 09
2019-09-10,209.376,17493.128,2019 septiembre 10
2019-09-11,210.705,17493.128,2019 septiembre 11
2019-09-12,208.69,17493.128,2019 septiembre 12
2019-09-13,207.367,17493.128,2019 septiembre 13
2019-09-14,196.577,17493.128,2019 septiembre 14
2019-09-15,177.583,17493.128,2019 septiembre 15
2019-09-16,201.253,17493.128,2019 septiembre 16
2019-09-17,201.193,17493.128,2019 septiembre 17
2019-09-18,198.366,17493.128,2019 septiembre 18
2019-09-19,192.792,17493.128,2019 septiembre 19
2019-09-20,193.329,17493.128,2019 septiembre 20
2019-09-21,184.845,17493.128,2019 septiembre 21
2019-09-22,171.538,17493.128,2019 septiembre 22
2019-09-23,196.342,17493.128,2019 septiembre 23
2019-09-24,202.326,17493.128,2019 septiembre 24
2019-09-25,204.793,17493.128,2019 septiembre 25
2019-09-26,200.511,17493.128,2019 septiembre 26
2019-09-27,205.493,17493.128,2019 septiembre 27
2019-09-28,199.016,17493.128,2019 septiembre 28
2019-09-29,176.107,17493.128,2019 septiembre 29
2019-09-30,200.397,17548.128,2019 septiembre 30
2019-10-01,199.834,17493.128,2019 octubre 01
2019-10-02,201.704,17494.128,2019 octubre 02
2019-10-03,199.685,17494.128,2019 octubre 03
2019-10-04,201.78,17494.128,2019 octubre 04
2019-10-05,194.458,17494.128,2019 octubre 05
2019-10-06,173.945,17494.128,2019 octubre 06
2019-10-07,200.581,17494.128,2019 octubre 07
2019-10-08,203.454,17494.128,2019 octubre 08
2019-10-09,201.464,17494.128,2019 octubre 09
2019-10-10,201.964,17494.128,2019 octubre 10
2019-10-11,198.241,17494.128,2019 octubre 11
2019-10-12,189.624,17494.128,2019 octubre 12
2019-10-13,171.679,17494.128,2019 octubre 13
2019-10-14,171.614,17494.128,2019 octubre 14
2019-10-15,197.006,17494.128,2019 octubre 15
2019-10-16,201.649,17494.128,2019 octubre 16
2019-10-17,201.671,17494.128,2019 octubre 17
2019-10-18,201.569,17498.128,2019 octubre 18
2019-10-19,184.699,17498.128,2019 octubre 19
2019-10-20,170.414,17498.128,2019 octubre 20
2019-10-21,191.938,17498.128,2019 octubre 21
2019-10-22,193.479,17498.128,2019 octubre 22
2019-10-23,195.757,17498.128,2019 octubre 23
2019-10-24,194.367,17498.128,2019 octubre 24
2019-10-25,202.516,17537.928,2019 octubre 25
2019-10-26,195.474,17537.928,2019 octubre 26
2019-10-27,169.495,17537.928,2019 octubre 27
2019-10-28,198.668,17537.928,2019 octubre 28
2019-10-29,206.303,17537.928,2019 octubre 29
2019-10-30,202.131,17537.928,2019 octubre 30
2019-10-31,199.393,17537.928,2019 octubre 31
2019-11-01,198.438,17552.928,2019 noviembre 01
2019-11-02,187.403,17552.928,2019 noviembre 02
2019-11-03,170.567,17552.928,2019 noviembre 03
2019-11-04,176.038,17552.928,2019 noviembre 04
2019-11-05,195.817,17552.928,2019 noviembre 05
2019-11-06,199.971,17553.928,2019 noviembre 06
2019-11-07,201.517,17538.928,2019 noviembre 07
2019-11-08,203.642,17538.928,2019 noviembre 08
2019-11-09,192.31,17538.928,2019 noviembre 09
2019-11-10,175.47,17538.928,2019 noviembre 10
2019-11-11,175.128,17538.928,2019 noviembre 11
2019-11-12,196.37,17538.928,2019 noviembre 12
2019-11-13,200.345,17538.928,2019 noviembre 13
2019-11-14,197.012,17538.928,2019 noviembre 14
2019-11-15,197.98,17538.928,2019 noviembre 15
2019-11-16,189.57,17538.928,2019 noviembre 16
2019-11-17,177.012,17538.928,2019 noviembre 17
2019-11-18,196.797,17538.928,2019 noviembre 18
2019-11-19,199.901,17538.928,2019 noviembre 19
2019-11-20,200.4,17538.928,2019 noviembre 20
2019-11-21,192.329,17538.928,2019 noviembre 21
2019-11-22,193.134,17538.928,2019 noviembre 22
2019-11-23,192.397,17538.928,2019 noviembre 23
2019-11-24,178.482,17538.928,2019 noviembre 24
2019-11-25,206.537,17538.928,2019 noviembre 25
2019-11-26,211.979,17538.928,2019 noviembre 26
2019-11-27,213.385,17538.948,2019 noviembre 27
2019-11-28,215.154,17538.948,2019 noviembre 28
2019-11-29,208.063,17538.948,2019 noviembre 29
2019-11-30,197.083,17538.948,2019 noviembre 30
2019-12-01,183.828,17538.948,2019 diciembre 01
2019-12-02,208.736,17542.448,2019 diciembre 02
2019-12-03,208.977,17542.448,2019 diciembre 03
2019-12-04,208.778,17542.448,2019 diciembre 04
2019-12-05,212.165,17542.448,2019 diciembre 05
2019-12-06,210.372,17559.448,2019 diciembre 06
2019-12-07,195.443,17559.448,2019 diciembre 07
2019-12-08,172.675,17559.448,2019 diciembre 08
2019-12-09,201.077,17559.448,2019 diciembre 09
2019-12-12,205.018,17559.448,2019 diciembre 12
2019-12-13,203.777,17559.448,2019 diciembre 13
2019-12-14,191.299,17559.448,2019 diciembre 14
2019-12-15,175.857,17559.448,2019 diciembre 15
2019-12-16,204.833,17559.448,2019 diciembre 16
2019-12-17,205.63,17559.448,2019 diciembre 17
2019-12-18,206.358,17559.448,2019 diciembre 18
2019-12-19,205.222,17559.544,2019 diciembre 19
2019-12-20,204.608,17559.544,2019 diciembre 20
2019-12-21,193.913,17559.544,2019 diciembre 21
2019-12-22,182.377,17559.544,2019 diciembre 22
2019-12-23,198.954,17559.544,2019 diciembre 23
2019-12-24,186.617,17559.544,2019 diciembre 24
2019-12-25,163.889,17562.244,2019 diciembre 25
2019-12-26,192.117,17562.244,2019 diciembre 26
2019-12-27,193.541,17562.244,2019 diciembre 27
2019-12-28,188.066,17562.244,2019 diciembre 28
2019-12-29,175.044,17562.244,2019 diciembre 29
2019-12-30,186.503,17562.244,2019 diciembre 30
2019-12-31,170.177,17562.244,2019 diciembre 31
2020-01-01,153.582,17562.244,2020 enero 01
2020-01-02,177.342,17562.244,2020 enero 02
2020-01-03,187.103,17603.244,2020 enero 03
2020-01-04,181.253,17603.244,2020 enero 04
2020-01-05,165.862,17603.244,2020 enero 05
2020-01-06,167.117,17603.244,2020 enero 06
2020-01-07,188.294,17603.244,2020 enero 07
2020-01-08,193.515,17603.244,2020 enero 08
2020-01-09,197.583,17603.244,2020 enero 09
2020-01-10,200.343,17603.244,2020 enero 10
2020-01-11,193.692,17603.244,2020 enero 11
2020-01-12,178.487,17603.244,2020 enero 12
2020-01-13,201.698,17603.244,2020 enero 13
2020-01-14,204.566,17603.244,2020 enero 14
2020-01-15,206.732,17605.244,2020 enero 15
2020-01-16,208.907,17605.244,2020 enero 16
2020-01-17,209.675,17605.244,2020 enero 17
2020-01-18,200.87,17605.244,2020 enero 18
